1,1,9872013,840889146.2950454
2,9872014,11965561,990391386.716542
3,11965562,15173054,1209308322.442612
4,15173055,20632790,1778322188.4329643
5,20632791,27869540,1561360048.1221938
6,27869541,30006606,1703563607.6011107
7,30006607,37034851,1855468195.1069603
8,37034852,45573174,2282819879.148935
9,45573175,61106731,2778094612.4947352
10,61106732,66019775,3127211910.7093496
11,66019776,69986007,3392364947.898594
12,69986008,76176835,3688909086.9744
13,76176836,89667508,4181369525.2883215
14,89667509,124111377,4516044857.978828
15,124111378,232703298,4397566016.639003
16,232703299,566562248,4252835305.974992
17,566562249,807865106,4250307725.889691
18,807865107,1036004306,4190782797.395827
19,1036004307,1211646317,4152933926.389507
20,1211646318,1406389880,4053224370.41175
21,1406389881,1553103058,4001644018.4127727
22,1553103059,1769902088,4033797719.869195
23,1769902089,1964821774,3991017676.740808
24,1964821775,2260808756,3954090009.876074
25,2260808757,2502706626,3230042833.9858894
26,2502706627,2503038134,3122044698.0569773
27,2503038135,2791347128,3169813033.65815
28,2791347129,3238575332,3756007843.8446975
29,3238575333,3806201698,3499346191.3397536
30,3806201699,3809139805,3690630540.834946
31,3809139806,3816365440,3397157328.56723
32,3816365441,3821804693,3203891822.512365
33,3821804694,3832208721,2993062608.801307
34,3832208722,3845388585,2746584309.4066463
35,3845388586,3855431584,2388709502.2898707
36,3855431585,3866234595,1945721331.706287
37,3866234596,3866557686,1896693065.3856952
38,3866557687,3866854354,1630935154.8123548
39,3866854355,3867284617,1411038106.5104492
40,3867284618,3867700366,1036995723.7834707
41,3867700367,3868285285,528881785.7603688
42,3868285286,3873167181,226776969.22355303
43,3873167182,3876756228,387365911.5645182
44,3876756229,3883013787,819177207.937167
45,3883013788,3886543440,1237159043.121352
46,3886543441,3888523010,1417397774.1052127
47,3888523011,3888807137,1186686811.576623
48,3888807138,3889493356,717524028.3017826
49,3889493357,3889882524,455340541.894182
50,3889882525,3891438351,220062897.03790104
51,3891438352,3896009349,399979598.0536586
52,3896009350,3900632663,802090946.038836
53,3900632664,3908750628,595580288.8621093
54,3908750629,3912993213,960074487.0429752
55,3912993214,3913539287,555133471.7824936
56,3913539288,3916948922,259271996.9320846
57,3916948923,3919659745,510728113.071304
58,3919659746,3921885632,728026291.4895465
59,3921885633,3926421143,978551386.6026372
60,3926421144,3926803983,704946221.02604
61,3926803984,3927075628,511265537.60505694
62,3927075629,3929090207,239984137.74233848
63,3929090208,3933484378,411755056.42086565
64,3933484379,3937235591,710794269.970176
65,3937235592,3939814180,970421967.4711056
66,3939814181,3940893342,865986604.1878895
67,3940893343,3947799932,561334543.1776818
68,3947799933,3952435310,961317943.1247424
69,3952435311,3956609648,1308584247.509532
70,3956609649,3960746321,1761453155.1625662
71,3960746322,3964349105,1784687207.9036422
