1,1,24880419,2106483037.6114523
2,24880420,30039364,2525792131.204801
3,30039365,34232712,3049118676.978571
4,34232713,40415753,3422280707.671735
5,40415754,65032936,5242378043.217692
6,65032937,83855941,5041515050.369599
7,83855942,90449739,5521773060.119124
8,90449740,104674651,6043580506.789124
9,104674652,174302152,6915424488.541922
10,174302153,535192738,7153119157.670326
11,535192739,1675882038,7076440494.218642
12,1675882039,1677866306,6612212786.621184
13,1677866307,1680068680,5975989829.0336895
14,1680068681,1684729211,4855596309.486864
15,1684729212,1687888816,3989029306.372548
16,1687888817,1689929576,3431854969.1818027
