1,1,25352577,2138198874.2667224
2,25352578,30658811,2590403715.10481
3,30658812,36304455,3134775089.12229
4,36304456,45253583,3645685297.2799582
5,45253584,83775348,5045550385.935093
6,83775349,101199620,5841953854.242574
7,101199621,147403783,5900361898.034223
8,147403784,455492794,5815246529.392948
9,455492795,487466804,7326588990.262914
10,487466805,737159841,5790985503.184745
11,737159842,743614449,5829151343.852594
12,743614450,1675401610,5706756728.981975
13,1675401611,1677579494,6658475323.1189165
14,1677579495,1679703895,6130977766.428875
15,1679703896,1685818139,4403608929.99494
16,1685818140,1689929881,3485595197.429748
