1,1,24322416,2051076828.1876805
2,24322417,29168866,2542794462.3466444
3,29168867,32407039,2972773398.0298166
4,32407040,37046573,3340903449.2883
5,37046574,86214304,5029778315.926288
6,86214305,91866190,5656827261.70457
7,91866191,101494615,5985791861.469353
8,101494616,161808313,6164977095.986336
9,161808314,465058861,6132551454.267792
10,465058862,487857014,6342569505.900798
11,487857015,1676415862,6231200620.593221
12,1676415863,1679149288,6277427024.327024
13,1679149289,1682385697,5371332292.241607
14,1682385698,1684854465,4751742214.562776
15,1684854466,1686587899,4287184194.9317408
16,1686587900,1689782826,3504759210.4569235
