1,1,25234085,2072485428.9282384
2,25234086,31189983,2535025204.5166063
3,31189984,38901386,3122024521.6438284
4,38901387,53122886,4925578630.506228
5,53122887,84956265,5050536522.487959
6,84956266,90726772,5609318685.783226
7,90726773,119052421,5833545490.427776
8,119052422,264228594,5961402156.534107
9,264228595,273601191,5998782439.931151
10,273601192,509715032,5957565117.55861
11,509715033,518439049,5983427031.013296
12,518439050,1676046995,5650157626.919525
13,1676046996,1678701134,6416069433.394902
14,1678701135,1683295882,5139035444.263592
15,1683295883,1687015466,4208744782.883775
16,1687015467,1689930300,3373158660.155608
