1,1,9689697,704725125.9278524
2,9689698,12997793,979100433.295636
3,12997794,26725183,1343910478.2482667
4,26725184,37769382,1534198437.411682
5,37769383,43451522,1319633683.4679904
6,43451523,45238916,1209302151.656908
7,45238917,82423908,555524259.4681756
8,82423909,87504574,1204366530.0327857
9,87504575,91865928,1547056841.8049123
10,91865929,96518866,1835174794.5017133
11,96518867,100050418,2265628725.9811487
12,100050419,109563886,2802768740.388173
13,109563887,146004667,4229838585.962639
14,146004668,153915777,4248345830.189757
15,153915778,175590310,3662137667.7097626
16,175590311,189784866,3454895900.433182
17,189784867,221686098,3006809641.74286
18,221686099,250999225,2810942411.6909294
19,250999226,304171745,2567639776.7126355
20,304171746,336292549,2771719568.661829
21,336292550,367183957,2591081733.1491218
22,367183958,441806939,2448336875.818028
23,441806940,482581276,2301259336.45173
24,482581277,562917763,2201750851.995354
25,562917764,585050245,2116492646.3842409
26,585050246,650367347,2033901830.263127
27,650367348,734509176,1932056150.8038516
28,734509177,810353064,1849323638.815148
29,810353065,888324019,1727837985.227154
30,888324020,960537953,1668854488.354645
31,960537954,1033357732,1631675043.8173616
32,1033357733,1131268264,1531470838.9551003
33,1131268265,1201491651,1486979559.6348011
34,1201491652,1295291036,1418119224.595321
35,1295291037,1392676972,1381437968.3845124
36,1392676973,1554337095,1319051387.6705196
37,1554337096,1650658554,1274897746.8774853
38,1650658555,1793798508,1211719781.7136595
39,1793798509,2013682507,1138956354.280603
40,2013682508,2213348227,1081951400.2357275
41,2213348228,2473563261,1035541795.3649844
42,2473563262,2850460568,997759805.9204452
43,2850460569,3216745907,983699654.808411
44,3216745908,3810896643,927394641.836259
45,3810896644,3813485218,639636511.424327
46,3813485219,3839343223,487447906.45389074
47,3839343224,3871384892,333730353.49700046
48,3871384893,3871622359,97136020.06633092
49,3871622360,3878181017,33915921.9734535
50,3878181018,3879864424,108188944.5699988
51,3879864425,3893558478,222299838.5294616
52,3893558479,3893764302,58657045.18824491
53,3893764303,3897359389,33339249.095965263
54,3897359390,3898948610,106274384.02057068
55,3898948611,3905310843,144823622.84203482
56,3905310844,3907814806,32876184.276678085
57,3907814807,3909426786,104455272.87564664
58,3909426787,3917875419,215170861.19285196
59,3917875420,3918094228,59332766.228737175
60,3918094229,3921169618,32809108.68172863
61,3921169619,3922890041,109522698.41590092
62,3922890042,3931485574,164144258.16489187
63,3931485575,3935288298,33720848.5858244
64,3935288299,3937242876,103555039.52023624
65,3937242877,3939556971,35442640.839013144
66,3939556972,3945829310,167636196.92911017
67,3945829311,3949094705,36484968.54971305
68,3949094706,3951079476,141247001.59154186
69,3951079477,3954359154,302837859.38247746
70,3954359155,3957999737,494161708.1925014
71,3957999738,3971402311,613621907.9757038
