1,1,30529725,1959189677.370374
2,30529726,69424432,2917820172.6916394
3,69424433,85680138,2975146163.157544
4,85680139,108620988,3842268205.625595
5,108620989,145553295,3089264633.7357693
6,145553296,161974099,3299827328.237754
7,161974100,176453325,4673753004.200011
8,176453326,223821608,2996385023.0060773
9,223821609,254655738,3127497016.642552
10,254655739,308753948,3130530106.7273383
11,308753949,335456734,3408490576.9329267
12,335456735,367832659,3034292447.4218345
13,367832660,413052942,3123961286.422972
14,413052943,436772107,3095964664.523307
15,436772108,1680074300,2927770162.475502
16,1680074301,1690025562,2394177774.4544063
