1872012, 1872012, 42987, 231, 4
7805495, 9677507, 83693, 4299, 16
19351841, 29029348, 20141, 2917, 7
19169507, 48198855, 24342, 3314, 7
19081388, 67280243, 18503, 2136, 3
19651714, 86931957, 18444, 1963, 3
19569200, 106501157, 18837, 2869, 7
18920953, 125422110, 25126, 3885, 7
19143135, 144565245, 19473, 2597, 7
19624510, 164189755, 19037, 2549, 7
19362514, 183552269, 19587, 1146, 3
19532371, 203084640, 21306, 2169, 3
19669617, 222754257, 19298, 3878, 7
19619959, 242374216, 19022, 1073, 3
18797245, 261171461, 23936, 3312, 7
19336417, 280507878, 20231, 2093, 3
19024975, 299532853, 18941, 2496, 7
19641227, 319174080, 19536, 2965, 7
19727844, 338901924, 19755, 2654, 7
19664835, 358566759, 20124, 3829, 7
19716976, 378283735, 19520, 1913, 3
19685088, 397968823, 19639, 2324, 7
19782375, 417751198, 19376, 2198, 3
19725346, 437476544, 20451, 2165, 3
19695895, 457172439, 19628, 3498, 7
19721194, 476893633, 19740, 4025, 7
14609587, 491503220, 30088, 1262, 19
4850847, 496354067, 10213, 54, 6
5640, 496359707, 42, 0, 1
5657, 496365364, 14, 0, 1
6161, 496371525, 26, 0, 1
11796, 496383321, 24, 0, 1
5652, 496388973, 17, 0, 1
5646, 496394619, 16, 0, 1
6130, 496400749, 24, 0, 1
11804, 496412553, 35, 0, 1
5640, 496418193, 18, 0, 1
5644, 496423837, 16, 0, 1
6142, 496429979, 24, 0, 1
11795, 496441774, 26, 0, 1
5652, 496447426, 15, 0, 1
5667, 496453093, 28, 0, 1
6173, 496459266, 14, 0, 1
11759, 496471025, 33, 0, 1
5634, 496476659, 11, 0, 1
5643, 496482302, 23, 0, 1
6145, 496488447, 28, 0, 1
11848, 496500295, 20, 0, 1
5658, 496505953, 14, 0, 1
5645, 496511598, 16, 0, 1
6142, 496517740, 20, 0, 1
11769, 496529509, 40, 0, 1
5616, 496535125, 18, 0, 1
5658, 496540783, 9, 0, 1
6173, 496546956, 12, 0, 1
11796, 496558752, 19, 0, 1
5616, 496564368, 20, 0, 1
5655, 496570023, 27, 0, 1
6160, 496576183, 19, 0, 1
11776, 496587959, 39, 0, 1
5658, 496593617, 12, 0, 1
5657, 496599274, 16, 0, 1
6173, 496605447, 13, 0, 1
13134, 496618581, 114, 0, 1
5658, 496624239, 14, 0, 1
5648, 496629887, 16, 0, 1
6129, 496636016, 23, 0, 1
11784, 496647800, 35, 0, 1
5639, 496653439, 19, 0, 1
5658, 496659097, 8, 0, 1
6160, 496665257, 13, 0, 1
11754, 496677011, 28, 0, 1
5658, 496682669, 12, 0, 1
5652, 496688321, 9, 0, 1
6173, 496694494, 17, 0, 1
11771, 496706265, 34, 0, 1
5658, 496711923, 12, 0, 1
5621, 496717544, 19, 0, 1
6133, 496723677, 22, 0, 1
20849, 496744526, 362, 3, 1
5649, 496750175, 40, 0, 1
5652, 496755827, 13, 0, 1
6148, 496761975, 24, 0, 1
11771, 496773746, 27, 0, 1
5633, 496779379, 22, 0, 1
5658, 496785037, 11, 0, 1
6173, 496791210, 19, 0, 1
11775, 496802985, 31, 0, 1
5651, 496808636, 17, 0, 1
5648, 496814284, 23, 0, 1
11791, 496826075, 37, 0, 1
6138, 496832213, 13, 0, 1
5645, 496837858, 15, 0, 1
5658, 496843516, 12, 0, 1
11830, 496855346, 38, 0, 1
6131, 496861477, 21, 0, 1
5658, 496867135, 12, 0, 1
5661, 496872796, 19, 0, 1
12521, 496885317, 79, 0, 1
6617, 496891934, 37, 0, 1
6360, 496898294, 22, 0, 1
6333, 496904627, 15, 0, 1
12257, 496916884, 31, 0, 1
6138, 496923022, 16, 0, 1
6080, 496929102, 23, 0, 1
6116, 496935218, 28, 0, 1
12214, 496947432, 32, 0, 1
6097, 496953529, 31, 0, 1
6110, 496959639, 23, 0, 1
6116, 496965755, 18, 0, 1
12212, 496977967, 36, 0, 1
6127, 496984094, 23, 0, 1
6118, 496990212, 29, 0, 1
6116, 496996328, 18, 0, 1
13584, 497009912, 57, 0, 1
6098, 497016010, 23, 0, 1
6116, 497022126, 18, 0, 1
6116, 497028242, 16, 0, 1
11762, 497040004, 26, 0, 1
6138, 497046142, 14, 0, 1
6114, 497052256, 32, 0, 1
5646, 497057902, 17, 0, 1
11746, 497069648, 34, 0, 1
6114, 497075762, 22, 0, 1
5658, 497081420, 10, 0, 1
5644, 497087064, 22, 0, 1
11833, 497098897, 44, 0, 1
6125, 497105022, 21, 0, 1
5640, 497110662, 18, 0, 1
5574, 497116236, 14, 0, 1
11806, 497128042, 27, 0, 1
6151, 497134193, 17, 0, 1
5658, 497139851, 11, 0, 1
5646, 497145497, 12, 0, 1
11791, 497157288, 43, 0, 1
6138, 497163426, 17, 0, 1
5658, 497169084, 10, 0, 1
5631, 497174715, 20, 0, 1
11830, 497186545, 29, 0, 1
6138, 497192683, 17, 0, 1
5639, 497198322, 19, 0, 1
5658, 497203980, 9, 0, 1
11796, 497215776, 39, 0, 1
6151, 497221927, 19, 0, 1
5622, 497227549, 19, 0, 1
5651, 497233200, 12, 0, 1
11787, 497244987, 26, 0, 1
6138, 497251125, 18, 0, 1
5634, 497256759, 14, 0, 1
5658, 497262417, 10, 0, 1
11832, 497274249, 30, 0, 1
6138, 497280387, 17, 0, 1
5627, 497286014, 22, 0, 1
5646, 497291660, 19, 0, 1
11792, 497303452, 40, 0, 1
6117, 497309569, 28, 0, 1
5658, 497315227, 12, 0, 1
5652, 497320879, 13, 0, 1
11800, 497332679, 28, 0, 1
6138, 497338817, 13, 0, 1
5610, 497344427, 19, 0, 1
5658, 497350085, 9, 0, 1
11818, 497361903, 19, 0, 1
6151, 497368054, 16, 0, 1
5634, 497373688, 18, 0, 1
7029, 497380717, 32, 0, 1
11776, 497392493, 34, 0, 1
6138, 497398631, 13, 0, 1
5640, 497404271, 15, 0, 1
5643, 497409914, 21, 0, 1
11798, 497421712, 32, 0, 1
6138, 497427850, 15, 0, 1
5640, 497433490, 17, 0, 1
5658, 497439148, 9, 0, 1
11788, 497450936, 31, 0, 1
6133, 497457069, 19, 0, 1
5649, 497462718, 23, 0, 1
5639, 497468357, 16, 0, 1
11774, 497480131, 32, 0, 1
6096, 497486227, 19, 0, 1
5639, 497491866, 15, 0, 1
5651, 497497517, 17, 0, 1
11807, 497509324, 30, 0, 1
6106, 497515430, 24, 0, 1
5637, 497521067, 22, 0, 1
5658, 497526725, 10, 0, 1
11803, 497538528, 35, 0, 1
6138, 497544666, 20, 0, 1
5658, 497550324, 9, 0, 1
5658, 497555982, 6, 0, 1
11806, 497567788, 33, 0, 1
6120, 497573908, 18, 0, 1
5632, 497579540, 25, 0, 1
5652, 497585192, 12, 0, 1
11806, 497596998, 29, 0, 1
6151, 497603149, 16, 0, 1
5658, 497608807, 13, 0, 1
5638, 497614445, 21, 0, 1
11794, 497626239, 36, 0, 1
6141, 497632380, 28, 0, 1
5634, 497638014, 17, 0, 1
5650, 497643664, 21, 0, 1
11788, 497655452, 42, 0, 1
6126, 497661578, 28, 0, 1
5651, 497667229, 15, 0, 1
5657, 497672886, 25, 0, 1
11788, 497684674, 34, 0, 1
6151, 497690825, 17, 0, 1
5657, 497696482, 18, 0, 1
5640, 497702122, 12, 0, 1
11818, 497713940, 30, 0, 1
6138, 497720078, 13, 0, 1
5622, 497725700, 19, 0, 1
5652, 497731352, 13, 0, 1
11806, 497743158, 44, 0, 1
6102, 497749260, 29, 0, 1
7035, 497756295, 24, 0, 1
5658, 497761953, 11, 0, 1
11812, 497773765, 28, 0, 1
6119, 497779884, 25, 0, 1
5658, 497785542, 11, 0, 1
5658, 497791200, 11, 0, 1
11835, 497803035, 36, 0, 1
6145, 497809180, 16, 0, 1
5643, 497814823, 22, 0, 1
5652, 497820475, 14, 0, 1
11821, 497832296, 39, 0, 1
6151, 497838447, 16, 0, 1
5610, 497844057, 20, 0, 1
5658, 497849715, 9, 0, 1
11812, 497861527, 24, 0, 1
6119, 497867646, 31, 0, 1
5658, 497873304, 11, 0, 1
5657, 497878961, 24, 0, 1
11818, 497890779, 30, 0, 1
6147, 497896926, 29, 0, 1
5658, 497902584, 18, 0, 1
5638, 497908222, 19, 0, 1
11812, 497920034, 28, 0, 1
6151, 497926185, 18, 0, 1
5646, 497931831, 18, 0, 1
6643, 497938474, 22, 0, 1
12965, 497951439, 41, 0, 1
6624, 497958063, 22, 0, 1
6171, 497964234, 22, 0, 1
6355, 497970589, 21, 0, 1
13051, 497983640, 45, 0, 1
6563, 497990203, 30, 0, 1
6303, 497996506, 15, 0, 1
6309, 498002815, 11, 0, 1
12925, 498015740, 30, 0, 1
6600, 498022340, 16, 0, 1
6303, 498028643, 12, 0, 1
6309, 498034952, 16, 0, 1
12939, 498047891, 29, 0, 1
6581, 498054472, 23, 0, 1
6309, 498060781, 13, 0, 1
6299, 498067080, 23, 0, 1
12897, 498079977, 45, 0, 1
6601, 498086578, 18, 0, 1
6283, 498092861, 19, 0, 1
6295, 498099156, 31, 0, 1
12887, 498112043, 38, 0, 1
6579, 498118622, 31, 0, 1
6309, 498124931, 11, 0, 1
6309, 498131240, 14, 0, 1
12931, 498144171, 40, 0, 1
7939, 498152110, 39, 0, 1
6291, 498158401, 20, 0, 1
6309, 498164710, 13, 0, 1
12918, 498177628, 35, 0, 1
6613, 498184241, 19, 0, 1
6303, 498190544, 15, 0, 1
6303, 498196847, 21, 0, 1
12891, 498209738, 41, 0, 1
6615, 498216353, 43, 0, 1
6309, 498222662, 10, 0, 1
6300, 498228962, 28, 0, 1
12895, 498241857, 37, 0, 1
6600, 498248457, 17, 0, 1
6288, 498254745, 28, 0, 1
6309, 498261054, 11, 0, 1
12915, 498273969, 47, 0, 1
6600, 498280569, 17, 0, 1
6278, 498286847, 20, 0, 1
6313, 498293160, 31, 0, 1
12901, 498306061, 45, 0, 1
6576, 498312637, 24, 0, 1
6303, 498318940, 27, 0, 1
6308, 498325248, 19, 0, 1
12905, 498338153, 31, 0, 1
6613, 498344766, 18, 0, 1
6283, 498351049, 22, 0, 1
6305, 498357354, 27, 0, 1
12905, 498370259, 39, 0, 1
6592, 498376851, 28, 0, 1
6295, 498383146, 28, 0, 1
6291, 498389437, 22, 0, 1
12930, 498402367, 38, 0, 1
6600, 498408967, 16, 0, 1
6279, 498415246, 18, 0, 1
6309, 498421555, 12, 0, 1
12907, 498434462, 46, 0, 1
7514, 498441976, 100, 3, 1
6308, 498448284, 22, 0, 1
6309, 498454593, 11, 0, 1
12914, 498467507, 58, 0, 1
6600, 498474107, 21, 0, 1
6296, 498480403, 20, 0, 1
6309, 498486712, 14, 0, 1
12907, 498499619, 27, 0, 1
6600, 498506219, 17, 0, 1
6300, 498512519, 22, 0, 1
6303, 498518822, 17, 0, 1
12905, 498531727, 44, 0, 1
6600, 498538327, 19, 0, 1
6309, 498544636, 15, 0, 1
6302, 498550938, 16, 0, 1
14300, 498565238, 52, 0, 1
6600, 498571838, 18, 0, 1
6272, 498578110, 20, 0, 1
6309, 498584419, 12, 0, 1
12925, 498597344, 41, 0, 1
6620, 498603964, 19, 0, 1
6291, 498610255, 22, 0, 1
6309, 498616564, 15, 0, 1
12903, 498629467, 42, 0, 1
6600, 498636067, 16, 0, 1
6300, 498642367, 23, 0, 1
6303, 498648670, 17, 0, 1
12914, 498661584, 36, 0, 1
6600, 498668184, 19, 0, 1
6266, 498674450, 20, 0, 1
6302, 498680752, 17, 0, 1
12935, 498693687, 32, 0, 1
9952, 498703639, 191, 2, 1
892150, 499595789, 15317, 993, 5
6443, 499602232, 63, 1, 1
20695, 499622927, 524, 17, 1
6671, 499629598, 51, 0, 1
6742, 499636340, 26, 0, 1
6644, 499642984, 26, 0, 1
14598, 499657582, 166, 4, 1
6621, 499664203, 30, 0, 1
3506361, 3506361, 69297, 449, 14
12193964, 15700325, 62076, 5450, 17
19518728, 35219053, 18130, 3058, 7
19219458, 54438511, 20806, 3282, 7
19141879, 73580390, 21586, 2104, 3
19652584, 93232974, 18094, 2448, 7
19562976, 112795950, 18175, 2604, 7
18753011, 131548961, 23476, 3083, 7
19259175, 150808136, 19331, 1894, 3
19793931, 170602067, 19610, 2482, 7
19326845, 189928912, 20695, 918, 3
