2132489, 2132489, 45994, 467, 4
8306565, 10439054, 82085, 5822, 17
19316961, 29756015, 18384, 3982, 7
19244774, 49000789, 19361, 4185, 7
18868263, 67869052, 20197, 3077, 7
19485935, 87354987, 18236, 2909, 7
19481736, 106836723, 17607, 4106, 7
18559580, 125396303, 23943, 5300, 11
19054718, 144451021, 18072, 4042, 7
19627244, 164078265, 18840, 4106, 7
19221967, 183300232, 20044, 3163, 7
19504472, 202804704, 17972, 3575, 7
19519150, 222323854, 18525, 4420, 11
19443336, 241767190, 19652, 2490, 7
18732615, 260499805, 23382, 4397, 11
19411151, 279910956, 18573, 3664, 7
18796140, 298707096, 18081, 3540, 7
19399525, 318106621, 19265, 4329, 11
19543864, 337650485, 19244, 4567, 11
19595262, 357245747, 18583, 4026, 7
19582820, 376828567, 18665, 4258, 11
19600548, 396429115, 18985, 3762, 7
19630789, 416059904, 18269, 3753, 7
19488833, 435548737, 19006, 4209, 7
19567426, 455116163, 18625, 4672, 11
19549170, 474665333, 19487, 5024, 11
15972669, 490638002, 31108, 2284, 7
5681897, 496319899, 11010, 93, 6
6140, 496326039, 349, 1, 1
11794, 496337833, 40, 0, 1
5634, 496343467, 19, 0, 1
5643, 496349110, 28, 0, 1
6160, 496355270, 17, 0, 1
11826, 496367096, 41, 0, 1
5626, 496372722, 20, 0, 1
5610, 496378332, 17, 0, 1
6160, 496384492, 18, 0, 1
11742, 496396234, 36, 0, 1
5645, 496401879, 22, 0, 1
5658, 496407537, 10, 0, 1
6147, 496413684, 26, 0, 1
11758, 496425442, 48, 0, 1
5649, 496431091, 31, 0, 1
5640, 496436731, 25, 0, 1
6160, 496442891, 15, 0, 1
11793, 496454684, 45, 0, 1
5649, 496460333, 20, 0, 1
7021, 496467354, 110, 0, 1
6118, 496473472, 24, 0, 1
11778, 496485250, 46, 0, 1
5652, 496490902, 15, 0, 1
5657, 496496559, 16, 0, 1
6131, 496502690, 25, 0, 1
11796, 496514486, 24, 0, 1
5628, 496520114, 24, 0, 1
5646, 496525760, 17, 0, 1
6136, 496531896, 23, 0, 1
11796, 496543692, 27, 0, 1
5656, 496549348, 18, 0, 1
5667, 496555015, 32, 0, 1
6163, 496561178, 26, 0, 1
11796, 496572974, 19, 0, 1
5633, 496578607, 18, 0, 1
5658, 496584265, 12, 0, 1
6160, 496590425, 18, 0, 1
11796, 496602221, 27, 0, 1
5622, 496607843, 20, 0, 1
5658, 496613501, 10, 0, 1
6123, 496619624, 28, 0, 1
11788, 496631412, 32, 0, 1
5658, 496637070, 15, 0, 1
5656, 496642726, 17, 0, 1
11823, 496654549, 41, 0, 1
6138, 496660687, 16, 0, 1
5646, 496666333, 23, 0, 1
5658, 496671991, 12, 0, 1
11797, 496683788, 55, 0, 1
6146, 496689934, 21, 0, 1
5658, 496695592, 14, 0, 1
5645, 496701237, 24, 0, 1
11795, 496713032, 55, 0, 1
6138, 496719170, 21, 0, 1
5658, 496724828, 16, 0, 1
5658, 496730486, 10, 0, 1
11806, 496742292, 36, 0, 1
6101, 496748393, 25, 0, 1
5646, 496754039, 20, 0, 1
5653, 496759692, 27, 0, 1
11798, 496771490, 38, 0, 1
6138, 496777628, 17, 0, 1
5628, 496783256, 26, 0, 1
5651, 496788907, 20, 0, 1
11817, 496800724, 39, 0, 1
6138, 496806862, 17, 0, 1
5658, 496812520, 14, 0, 1
5658, 496818178, 12, 0, 1
11792, 496829970, 41, 0, 1
6151, 496836121, 19, 0, 1
7014, 496843135, 44, 0, 1
5658, 496848793, 13, 0, 1
12990, 496861783, 87, 0, 1
6654, 496868437, 41, 0, 1
6316, 496874753, 18, 0, 1
5636, 496880389, 23, 0, 1
12282, 496892671, 35, 0, 1
6138, 496898809, 14, 0, 1
6079, 496904888, 26, 0, 1
6116, 496911004, 19, 0, 1
12236, 496923240, 34, 0, 1
6129, 496929369, 15, 0, 1
6103, 496935472, 28, 0, 1
6116, 496941588, 15, 0, 1
12219, 496953807, 49, 0, 1
6109, 496959916, 20, 0, 1
6110, 496966026, 23, 0, 1
6120, 496972146, 34, 0, 1
12240, 496984386, 46, 0, 1
6101, 496990487, 27, 0, 1
6116, 496996603, 14, 0, 1
6086, 497002689, 27, 0, 1
11737, 497014426, 28, 0, 1
6130, 497020556, 23, 0, 1
6104, 497026660, 26, 0, 1
5658, 497032318, 13, 0, 1
11739, 497044057, 37, 0, 1
6138, 497050195, 15, 0, 1
5658, 497055853, 7, 0, 1
5658, 497061511, 10, 0, 1
11806, 497073317, 24, 0, 1
6164, 497079481, 17, 0, 1
5644, 497085125, 23, 0, 1
5651, 497090776, 17, 0, 1
11793, 497102569, 36, 0, 1
6127, 497108696, 27, 0, 1
5658, 497114354, 12, 0, 1
5658, 497120012, 10, 0, 1
11810, 497131822, 33, 0, 1
6138, 497137960, 16, 0, 1
5639, 497143599, 19, 0, 1
5651, 497149250, 14, 0, 1
11789, 497161039, 43, 0, 1
6151, 497167190, 17, 0, 1
5638, 497172828, 20, 0, 1
5664, 497178492, 23, 0, 1
11816, 497190308, 37, 0, 1
6138, 497196446, 16, 0, 1
5658, 497202104, 11, 0, 1
5658, 497207762, 10, 0, 1
11788, 497219550, 38, 0, 1
7515, 497227065, 34, 0, 1
5658, 497232723, 9, 0, 1
5654, 497238377, 18, 0, 1
11812, 497250189, 27, 0, 1
6138, 497256327, 15, 0, 1
5658, 497261985, 11, 0, 1
5638, 497267623, 21, 0, 1
11830, 497279453, 34, 0, 1
6138, 497285591, 15, 0, 1
5658, 497291249, 9, 0, 1
5646, 497296895, 20, 0, 1
11805, 497308700, 38, 0, 1
6151, 497314851, 18, 0, 1
5658, 497320509, 13, 0, 1
5658, 497326167, 11, 0, 1
11813, 497337980, 44, 0, 1
6102, 497344082, 24, 0, 1
5631, 497349713, 21, 0, 1
5652, 497355365, 12, 0, 1
11783, 497367148, 24, 0, 1
6138, 497373286, 15, 0, 1
5622, 497378908, 15, 0, 1
5658, 497384566, 8, 0, 1
11811, 497396377, 26, 0, 1
6133, 497402510, 19, 0, 1
5658, 497408168, 11, 0, 1
5658, 497413826, 8, 0, 1
