1,1,24882836,2097789812.5160177
2,24882837,29452554,2540056089.825468
3,29452555,32854421,2938862132.9357705
4,32854422,36452168,3302268938.674016
5,36452169,43571425,3754068580.157661
6,43571426,86397828,4995635114.327256
7,86397829,96460567,5789309362.568474
8,96460568,106411964,6253742166.084208
9,106411965,408212741,6920095469.427299
10,408212742,512168553,7265828040.821001
11,512168554,1675672700,6919829229.827116
12,1675672701,1678437100,6486280227.375484
13,1678437101,1680940390,5841751721.507357
14,1680940391,1685042564,4787416505.658296
15,1685042565,1687838954,4023601743.7163606
16,1687838955,1689929884,3359189704.247299
