1,1,25255485,2099905668.6031852
2,25255486,30655248,2565269122.9596143
3,30655249,35961775,3078893855.2165
4,35961776,43805244,3640981091.018866
5,43805245,64041847,5448571187.160078
6,64041848,85737553,4974247520.381893
7,85737554,90688767,5650350373.165975
8,90688768,106603538,6125236867.526667
9,106603539,160668581,6477097740.48203
10,160668582,518103789,7043271279.813329
11,518103790,1675599406,6936797987.606224
12,1675599407,1677084919,6831768542.62922
13,1677084920,1679782931,6087488442.073477
14,1679782932,1684255273,4994996626.762177
15,1684255274,1687597493,4105922475.601217
16,1687597494,1689929281,3382391770.710903
