1,1,29375039,1707494692.4432168
2,29375040,68736563,2968720486.596412
3,68736564,101609934,3359024231.875484
4,101609935,150854473,3395063786.5382514
5,150854474,178266105,3539984391.5775337
6,178266106,214894432,3541360864.0638165
7,214894433,252716013,3430585830.92736
8,252716014,280886143,3393271007.00877
9,280886144,316088964,3548855896.048268
10,316088965,330692986,3723173715.518526
11,330692987,374024402,3537785503.787556
12,374024403,408625990,3464372341.6206994
13,408625991,414902245,3424771696.300724
14,414902246,1677128020,3348706475.946152
15,1677128021,1686203641,2988706150.052226
16,1686203642,1689888793,2328245714.4484057
