4682709, 4682709, 89859, 3137, 16
14387848, 19070557, 46238, 10698, 20
19567018, 38637575, 18203, 5000, 11
18555530, 57193105, 23512, 5087, 11
19520827, 76713932, 17423, 5006, 11
19509949, 96223881, 18391, 5010, 11
18826503, 115050384, 23463, 6631, 2
18835011, 133885395, 18259, 4917, 11
19562463, 153447858, 17405, 5068, 11
19317827, 172765685, 18441, 4965, 11
19466126, 192231811, 20238, 4550, 11
19611900, 211843711, 18242, 5185, 11
19566660, 231410371, 18275, 5002, 11
19256162, 250666533, 18191, 4876, 11
18903314, 269569847, 24060, 4461, 11
18649913, 288219760, 18775, 4969, 11
19535801, 307755561, 18444, 4852, 11
19399629, 327155190, 18331, 4951, 11
19660208, 346815398, 19145, 5266, 11
19526326, 366341724, 17941, 5046, 11
19613078, 385954802, 18534, 5125, 11
19575154, 405529956, 18366, 5158, 11
19658201, 425188157, 18383, 5068, 11
19680119, 444868276, 18138, 4787, 11
19584296, 464452572, 18327, 5312, 11
19139608, 483592180, 22377, 5077, 11
10783111, 494375291, 25149, 134, 12
1950943, 496326234, 5578, 297, 5
5646, 496331880, 36, 0, 1
6138, 496338018, 30, 0, 1
11308, 496349326, 40, 0, 1
6154, 496355480, 20, 0, 1
5657, 496361137, 17, 0, 1
6127, 496367264, 21, 0, 1
11304, 496378568, 30, 0, 1
6148, 496384716, 16, 0, 1
5658, 496390374, 12, 0, 1
6131, 496396505, 20, 0, 1
11305, 496407810, 32, 0, 1
6167, 496413977, 16, 0, 1
5658, 496419635, 12, 0, 1
6138, 496425773, 14, 0, 1
12476, 496438249, 91, 0, 1
6600, 496444849, 39, 0, 1
6373, 496451222, 23, 0, 1
6601, 496457823, 25, 0, 1
12676, 496470499, 29, 0, 1
6618, 496477117, 30, 0, 1
5658, 496482775, 12, 0, 1
6138, 496488913, 20, 0, 1
11316, 496500229, 14, 0, 1
6173, 496506402, 17, 0, 1
5658, 496512060, 11, 0, 1
6138, 496518198, 17, 0, 1
11316, 496529514, 19, 0, 1
6160, 496535674, 18, 0, 1
5658, 496541332, 12, 0, 1
6132, 496547464, 18, 0, 1
11316, 496558780, 19, 0, 1
6155, 496564935, 20, 0, 1
5652, 496570587, 17, 0, 1
6137, 496576724, 24, 0, 1
11310, 496588034, 18, 0, 1
6124, 496594158, 22, 0, 1
5639, 496599797, 16, 0, 1
6171, 496605968, 18, 0, 1
11316, 496617284, 14, 0, 1
6160, 496623444, 16, 0, 1
5658, 496629102, 16, 0, 1
6138, 496635240, 15, 0, 1
11316, 496646556, 16, 0, 1
6173, 496652729, 18, 0, 1
5658, 496658387, 10, 0, 1
6137, 496664524, 21, 0, 1
11309, 496675833, 27, 0, 1
6160, 496681993, 15, 0, 1
5658, 496687651, 13, 0, 1
6151, 496693802, 17, 0, 1
12674, 496706476, 87, 9, 1
6166, 496712642, 25, 0, 1
5658, 496718300, 11, 0, 1
6114, 496724414, 22, 0, 1
11316, 496735730, 18, 0, 1
6173, 496741903, 19, 0, 1
5658, 496747561, 14, 0, 1
6138, 496753699, 17, 0, 1
11316, 496765015, 17, 0, 1
6160, 496771175, 17, 0, 1
5658, 496776833, 13, 0, 1
6138, 496782971, 15, 0, 1
11316, 496794287, 17, 0, 1
6173, 496800460, 16, 0, 1
5658, 496806118, 13, 0, 1
6138, 496812256, 19, 0, 1
11310, 496823566, 32, 0, 1
6148, 496829714, 19, 0, 1
5658, 496835372, 13, 0, 1
6151, 496841523, 18, 0, 1
11310, 496852833, 21, 0, 1
6160, 496858993, 23, 0, 1
5658, 496864651, 11, 0, 1
6132, 496870783, 20, 0, 1
11303, 496882086, 21, 0, 1
7580, 496889666, 111, 15, 1
6321, 496895987, 21, 0, 1
6652, 496902639, 25, 0, 1
13013, 496915652, 33, 0, 1
6600, 496922252, 15, 0, 1
